|   id |      x |      y |  size |
| 1983 |  -6.25 |  12.25 | 0.024 |
| 1984 |  -6.25 |  12.75 | 0.024 |
| 1985 |  -6.25 |  13.25 | 0.024 |
| 1986 |  -6.25 |  13.75 | 0.024 |
| 1987 |  -6.25 |  14.25 | 0.024 |
| 1988 |  -6.25 |  14.75 | 0.024 |
| 1989 |  -6.25 |  15.25 | 0.024 |
| 1990 |  -6.25 |  15.75 | 0.024 |
| 1991 |  -6.25 |  16.25 | 0.024 |
| 1992 |  -6.25 |  16.75 | 0.024 |
| 1993 |  -6.25 |  17.25 | 0.024 |
| 1994 |  -6.25 |  17.75 | 0.024 |
| 1995 |  -6.25 |  18.25 | 0.024 |
| 1996 |  -6.25 |  18.75 | 0.024 |
| 1997 |  -6.25 |  19.25 | 0.024 |
| 1998 |  -6.25 |  19.75 | 0.024 |
| 1999 |  -6.25 |  20.25 | 0.024 |
| 2000 |  -6.25 |  20.75 | 0.024 |
| 2001 |  -5.75 | -20.75 | 0.024 |
| 2002 |  -5.75 | -20.25 | 0.024 |
| 2003 |  -5.75 | -19.75 | 0.024 |
| 2004 |  -5.75 | -19.25 | 0.024 |
| 2005 |  -5.75 | -18.75 | 0.024 |
| 2006 |  -5.75 | -18.25 | 0.024 |
| 2007 |  -5.75 | -17.75 | 0.024 |
| 2008 |  -5.75 | -17.25 | 0.024 |
| 2009 |  -5.75 | -16.75 | 0.024 |
| 2010 |  -5.75 | -16.25 | 0.024 |
| 2011 |  -5.75 | -15.75 | 0.024 |
| 2012 |  -5.75 | -15.25 | 0.024 |
| 2013 |  -5.75 | -14.75 | 0.024 |
| 2014 |  -5.75 | -14.25 | 0.024 |
| 2015 |  -5.75 | -13.75 | 0.024 |
| 2016 |  -5.75 | -13.25 | 0.024 |
| 2017 |  -5.75 | -12.75 | 0.024 |
| 2018 |  -5.75 | -12.25 | 0.024 |
| 2019 |  -5.75 | -11.75 | 0.024 |
| 2020 |  -5.75 | -11.25 | 0.024 |
| 2021 |  -5.75 | -10.75 | 0.024 |
| 2022 |  -5.75 | -10.25 | 0.024 |
| 2023 |  -5.75 |  -9.75 | 0.024 |
| 2024 |  -5.75 |  -9.25 | 0.024 |
| 2025 |  -5.75 |  -8.75 | 0.024 |
| 2026 |  -5.75 |  -8.25 | 0.024 |
| 2027 |  -5.75 |  -7.75 | 0.024 |
| 2028 |  -5.75 |  -7.25 | 0.024 |
| 2029 |  -5.75 |  -6.75 | 0.024 |
| 2030 |  -5.75 |  -6.25 | 0.024 |
| 2031 |  -5.75 |  -5.75 | 0.024 |
| 2032 |  -5.75 |  -5.25 | 0.024 |
| 2033 |  -5.75 |  -4.75 | 0.024 |
| 2034 |  -5.75 |  -4.25 | 0.024 |
| 2035 |  -5.75 |  -3.75 | 0.024 |
| 2036 |  -5.75 |  -3.25 | 0.024 |
| 2037 |  -5.75 |  -2.75 | 0.024 |
| 2038 |  -5.75 |  -2.25 | 0.024 |
| 2039 |  -5.75 |  -1.75 | 0.024 |
| 2040 |  -5.75 |  -1.25 | 0.024 |
| 2041 |  -5.75 |  -0.75 | 0.024 |
| 2042 |  -5.75 |  -0.25 | 0.024 |
| 2043 |  -5.75 |   0.25 | 0.024 |
| 2044 |  -5.75 |   0.75 | 0.024 |
| 2045 |  -5.75 |   1.25 | 0.024 |
| 2046 |  -5.75 |   1.75 | 0.024 |
| 2047 |  -5.75 |   2.25 | 0.024 |
| 2048 |  -5.75 |   2.75 | 0.024 |
| 2049 |  -5.75 |   3.25 | 0.024 |
| 2050 |  -5.75 |   3.75 | 0.024 |
| 2051 |  -5.75 |   4.25 | 0.024 |
| 2052 |  -5.75 |   4.75 | 0.024 |
| 2053 |  -5.75 |   5.25 | 0.024 |
| 2054 |  -5.75 |   5.75 | 0.024 |
| 2055 |  -5.75 |   6.25 | 0.024 |
| 2056 |  -5.75 |   6.75 | 0.024 |
| 2057 |  -5.75 |   7.25 | 0.024 |
| 2058 |  -5.75 |   7.75 | 0.024 |
| 2059 |  -5.75 |   8.25 | 0.024 |
| 2060 |  -5.75 |   8.75 | 0.024 |
| 2061 |  -5.75 |   9.25 | 0.024 |
| 2062 |  -5.75 |   9.75 | 0.024 |
| 2063 |  -5.75 |  10.25 | 0.024 |
| 2064 |  -5.75 |  10.75 | 0.024 |
| 2065 |  -5.75 |  11.25 | 0.024 |
| 2066 |  -5.75 |  11.75 | 0.024 |
| 2067 |  -5.75 |  12.25 | 0.024 |
| 2068 |  -5.75 |  12.75 | 0.024 |
| 2069 |  -5.75 |  13.25 | 0.024 |
| 2070 |  -5.75 |  13.75 | 0.024 |
| 2071 |  -5.75 |  14.25 | 0.024 |
| 2072 |  -5.75 |  14.75 | 0.024 |
| 2073 |  -5.75 |  15.25 | 0.024 |
| 2074 |  -5.75 |  15.75 | 0.024 |
| 2075 |  -5.75 |  16.25 | 0.024 |
| 2076 |  -5.75 |  16.75 | 0.024 |
| 2077 |  -5.75 |  17.25 | 0.024 |
| 2078 |  -5.75 |  17.75 | 0.024 |
| 2079 |  -5.75 |  18.25 | 0.024 |
| 2080 |  -5.75 |  18.75 | 0.024 |
| 2081 |  -5.75 |  19.25 | 0.024 |
| 2082 |  -5.75 |  19.75 | 0.024 |
| 2083 |  -5.75 |  20.25 | 0.024 |
| 2084 |  -5.75 |  20.75 | 0.024 |
| 2085 |  -5.25 | -21.25 | 0.024 |
| 2086 |  -5.25 | -20.75 | 0.024 |
| 2087 |  -5.25 | -20.25 | 0.024 |
| 2088 |  -5.25 | -19.75 | 0.024 |
| 2089 |  -5.25 | -19.25 | 0.024 |
| 2090 |  -5.25 | -18.75 | 0.024 |
| 2091 |  -5.25 | -18.25 | 0.024 |
| 2092 |  -5.25 | -17.75 | 0.024 |
| 2093 |  -5.25 | -17.25 | 0.024 |
| 2094 |  -5.25 | -16.75 | 0.024 |
| 2095 |  -5.25 | -16.25 | 0.024 |
| 2096 |  -5.25 | -15.75 | 0.024 |
| 2097 |  -5.25 | -15.25 | 0.024 |
| 2098 |  -5.25 | -14.75 | 0.024 |
| 2099 |  -5.25 | -14.25 | 0.024 |
| 2100 |  -5.25 | -13.75 | 0.024 |
| 2101 |  -5.25 | -13.25 | 0.024 |
| 2102 |  -5.25 | -12.75 | 0.024 |
| 2103 |  -5.25 | -12.25 | 0.024 |
| 2104 |  -5.25 | -11.75 | 0.024 |
| 2105 |  -5.25 | -11.25 | 0.024 |
| 2106 |  -5.25 | -10.75 | 0.024 |
| 2107 |  -5.25 | -10.25 | 0.024 |
| 2108 |  -5.25 |  -9.75 | 0.024 |
| 2109 |  -5.25 |  -9.25 | 0.024 |
| 2110 |  -5.25 |  -8.75 | 0.024 |
| 2111 |  -5.25 |  -8.25 | 0.024 |
| 2112 |  -5.25 |  -7.75 | 0.024 |
| 2113 |  -5.25 |  -7.25 | 0.024 |
| 2114 |  -5.25 |  -6.75 | 0.024 |
| 2115 |  -5.25 |  -6.25 | 0.024 |
| 2116 |  -5.25 |  -5.75 | 0.024 |
| 2117 |  -5.25 |  -5.25 | 0.024 |
| 2118 |  -5.25 |  -4.75 | 0.024 |
| 2119 |  -5.25 |  -4.25 | 0.024 |
| 2120 |  -5.25 |  -3.75 | 0.024 |
| 2121 |  -5.25 |  -3.25 | 0.024 |
| 2122 |  -5.25 |  -2.75 | 0.024 |
| 2123 |  -5.25 |  -2.25 | 0.024 |
| 2124 |  -5.25 |  -1.75 | 0.024 |
| 2125 |  -5.25 |  -1.25 | 0.024 |
| 2126 |  -5.25 |  -0.75 | 0.024 |
| 2127 |  -5.25 |  -0.25 | 0.024 |
| 2128 |  -5.25 |   0.25 | 0.024 |
| 2129 |  -5.25 |   0.75 | 0.024 |
| 2130 |  -5.25 |   1.25 | 0.024 |
| 2131 |  -5.25 |   1.75 | 0.024 |
| 2132 |  -5.25 |   2.25 | 0.024 |
| 2133 |  -5.25 |   2.75 | 0.024 |
| 2134 |  -5.25 |   3.25 | 0.024 |
| 2135 |  -5.25 |   3.75 | 0.024 |
| 2136 |  -5.25 |   4.25 | 0.024 |
| 2137 |  -5.25 |   4.75 | 0.024 |
| 2138 |  -5.25 |   5.25 | 0.024 |
| 2139 |  -5.25 |   5.75 | 0.024 |
| 2140 |  -5.25 |   6.25 | 0.024 |
| 2141 |  -5.25 |   6.75 | 0.024 |
| 2142 |  -5.25 |   7.25 | 0.024 |
| 2143 |  -5.25 |   7.75 | 0.024 |
| 2144 |  -5.25 |   8.25 | 0.024 |
| 2145 |  -5.25 |   8.75 | 0.024 |
| 2146 |  -5.25 |   9.25 | 0.024 |
| 2147 |  -5.25 |   9.75 | 0.024 |
| 2148 |  -5.25 |  10.25 | 0.024 |
| 2149 |  -5.25 |  10.75 | 0.024 |
| 2150 |  -5.25 |  11.25 | 0.024 |
| 2151 |  -5.25 |  11.75 | 0.024 |
| 2152 |  -5.25 |  12.25 | 0.024 |
| 2153 |  -5.25 |  12.75 | 0.024 |
| 2154 |  -5.25 |  13.25 | 0.024 |
| 2155 |  -5.25 |  13.75 | 0.024 |
| 2156 |  -5.25 |  14.25 | 0.024 |
| 2157 |  -5.25 |  14.75 | 0.024 |
| 2158 |  -5.25 |  15.25 | 0.024 |
| 2159 |  -5.25 |  15.75 | 0.024 |
| 2160 |  -5.25 |  16.25 | 0.024 |
| 2161 |  -5.25 |  16.75 | 0.024 |
| 2162 |  -5.25 |  17.25 | 0.024 |
| 2163 |  -5.25 |  17.75 | 0.024 |
| 2164 |  -5.25 |  18.25 | 0.024 |
| 2165 |  -5.25 |  18.75 | 0.024 |
| 2166 |  -5.25 |  19.25 | 0.024 |
| 2167 |  -5.25 |  19.75 | 0.024 |
| 2168 |  -5.25 |  20.25 | 0.024 |
| 2169 |  -5.25 |  20.75 | 0.024 |
| 2170 |  -5.25 |  21.25 | 0.024 |
| 2171 |  -4.75 | -21.25 | 0.024 |
| 2172 |  -4.75 | -20.75 | 0.024 |
| 2173 |  -4.75 | -20.25 | 0.024 |
| 2174 |  -4.75 | -19.75 | 0.024 |
| 2175 |  -4.75 | -19.25 | 0.024 |
| 2176 |  -4.75 | -18.75 | 0.024 |
| 2177 |  -4.75 | -18.25 | 0.024 |
| 2178 |  -4.75 | -17.75 | 0.024 |
| 2179 |  -4.75 | -17.25 | 0.024 |
| 2180 |  -4.75 | -16.75 | 0.024 |
| 2181 |  -4.75 | -16.25 | 0.024 |
| 2182 |  -4.75 | -15.75 | 0.024 |
| 2183 |  -4.75 | -15.25 | 0.024 |
| 2184 |  -4.75 | -14.75 | 0.024 |
| 2185 |  -4.75 | -14.25 | 0.024 |
| 2186 |  -4.75 | -13.75 | 0.024 |
| 2187 |  -4.75 | -13.25 | 0.024 |
| 2188 |  -4.75 | -12.75 | 0.024 |
| 2189 |  -4.75 | -12.25 | 0.024 |
| 2190 |  -4.75 | -11.75 | 0.024 |
| 2191 |  -4.75 | -11.25 | 0.024 |
| 2192 |  -4.75 | -10.75 | 0.024 |
| 2193 |  -4.75 | -10.25 | 0.024 |
| 2194 |  -4.75 |  -9.75 | 0.024 |
| 2195 |  -4.75 |  -9.25 | 0.024 |
| 2196 |  -4.75 |  -8.75 | 0.024 |
| 2197 |  -4.75 |  -8.25 | 0.024 |
| 2198 |  -4.75 |  -7.75 | 0.024 |
| 2199 |  -4.75 |  -7.25 | 0.024 |
| 2200 |  -4.75 |  -6.75 | 0.024 |
| 2201 |  -4.75 |  -6.25 | 0.024 |
| 2202 |  -4.75 |  -5.75 | 0.024 |
| 2203 |  -4.75 |  -5.25 | 0.024 |
| 2204 |  -4.75 |  -4.75 | 0.024 |
| 2205 |  -4.75 |  -4.25 | 0.024 |
| 2206 |  -4.75 |  -3.75 | 0.024 |
| 2207 |  -4.75 |  -3.25 | 0.024 |
| 2208 |  -4.75 |  -2.75 | 0.024 |
| 2209 |  -4.75 |  -2.25 | 0.024 |
| 2210 |  -4.75 |  -1.75 | 0.024 |
| 2211 |  -4.75 |  -1.25 | 0.024 |
| 2212 |  -4.75 |  -0.75 | 0.024 |
| 2213 |  -4.75 |  -0.25 | 0.024 |
| 2214 |  -4.75 |   0.25 | 0.024 |
| 2215 |  -4.75 |   0.75 | 0.024 |
| 2216 |  -4.75 |   1.25 | 0.024 |
| 2217 |  -4.75 |   1.75 | 0.024 |
| 2218 |  -4.75 |   2.25 | 0.024 |
| 2219 |  -4.75 |   2.75 | 0.024 |
| 2220 |  -4.75 |   3.25 | 0.024 |
| 2221 |  -4.75 |   3.75 | 0.024 |
| 2222 |  -4.75 |   4.25 | 0.024 |
| 2223 |  -4.75 |   4.75 | 0.024 |
| 2224 |  -4.75 |   5.25 | 0.024 |
| 2225 |  -4.75 |   5.75 | 0.024 |
| 2226 |  -4.75 |   6.25 | 0.024 |
| 2227 |  -4.75 |   6.75 | 0.024 |
| 2228 |  -4.75 |   7.25 | 0.024 |
| 2229 |  -4.75 |   7.75 | 0.024 |
| 2230 |  -4.75 |   8.25 | 0.024 |
| 2231 |  -4.75 |   8.75 | 0.024 |
| 2232 |  -4.75 |   9.25 | 0.024 |
| 2233 |  -4.75 |   9.75 | 0.024 |
| 2234 |  -4.75 |  10.25 | 0.024 |
| 2235 |  -4.75 |  10.75 | 0.024 |
| 2236 |  -4.75 |  11.25 | 0.024 |
| 2237 |  -4.75 |  11.75 | 0.024 |
| 2238 |  -4.75 |  12.25 | 0.024 |
| 2239 |  -4.75 |  12.75 | 0.024 |
| 2240 |  -4.75 |  13.25 | 0.024 |
| 2241 |  -4.75 |  13.75 | 0.024 |
| 2242 |  -4.75 |  14.25 | 0.024 |
| 2243 |  -4.75 |  14.75 | 0.024 |
| 2244 |  -4.75 |  15.25 | 0.024 |
| 2245 |  -4.75 |  15.75 | 0.024 |
| 2246 |  -4.75 |  16.25 | 0.024 |
| 2247 |  -4.75 |  16.75 | 0.024 |
| 2248 |  -4.75 |  17.25 | 0.024 |
| 2249 |  -4.75 |  17.75 | 0.024 |
| 2250 |  -4.75 |  18.25 | 0.024 |
| 2251 |  -4.75 |  18.75 | 0.024 |
| 2252 |  -4.75 |  19.25 | 0.024 |
| 2253 |  -4.75 |  19.75 | 0.024 |
| 2254 |  -4.75 |  20.25 | 0.024 |
| 2255 |  -4.75 |  20.75 | 0.024 |
| 2256 |  -4.75 |  21.25 | 0.024 |
| 2257 |  -4.25 | -21.25 | 0.024 |
| 2258 |  -4.25 | -20.75 | 0.024 |
| 2259 |  -4.25 | -20.25 | 0.024 |
| 2260 |  -4.25 | -19.75 | 0.024 |
| 2261 |  -4.25 | -19.25 | 0.024 |
| 2262 |  -4.25 | -18.75 | 0.024 |
| 2263 |  -4.25 | -18.25 | 0.024 |
| 2264 |  -4.25 | -17.75 | 0.024 |
| 2265 |  -4.25 | -17.25 | 0.024 |
| 2266 |  -4.25 | -16.75 | 0.024 |
| 2267 |  -4.25 | -16.25 | 0.024 |
| 2268 |  -4.25 | -15.75 | 0.024 |
| 2269 |  -4.25 | -15.25 | 0.024 |
| 2270 |  -4.25 | -14.75 | 0.024 |
| 2271 |  -4.25 | -14.25 | 0.024 |
| 2272 |  -4.25 | -13.75 | 0.024 |
| 2273 |  -4.25 | -13.25 | 0.024 |
| 2274 |  -4.25 | -12.75 | 0.024 |
| 2275 |  -4.25 | -12.25 | 0.024 |
| 2276 |  -4.25 | -11.75 | 0.024 |
| 2277 |  -4.25 | -11.25 | 0.024 |
| 2278 |  -4.25 | -10.75 | 0.024 |
| 2279 |  -4.25 | -10.25 | 0.024 |
| 2280 |  -4.25 |  -9.75 | 0.024 |
| 2281 |  -4.25 |  -9.25 | 0.024 |
| 2282 |  -4.25 |  -8.75 | 0.024 |
| 2283 |  -4.25 |  -8.25 | 0.024 |
| 2284 |  -4.25 |  -7.75 | 0.024 |
| 2285 |  -4.25 |  -7.25 | 0.024 |
| 2286 |  -4.25 |  -6.75 | 0.024 |
| 2287 |  -4.25 |  -6.25 | 0.024 |
| 2288 |  -4.25 |  -5.75 | 0.024 |
| 2289 |  -4.25 |  -5.25 | 0.024 |
| 2290 |  -4.25 |  -4.75 | 0.024 |
| 2291 |  -4.25 |  -4.25 | 0.024 |
| 2292 |  -4.25 |  -3.75 | 0.024 |
| 2293 |  -4.25 |  -3.25 | 0.024 |
| 2294 |  -4.25 |  -2.75 | 0.024 |
| 2295 |  -4.25 |  -2.25 | 0.024 |
| 2296 |  -4.25 |  -1.75 | 0.024 |
| 2297 |  -4.25 |  -1.25 | 0.024 |
| 2298 |  -4.25 |  -0.75 | 0.024 |
| 2299 |  -4.25 |  -0.25 | 0.024 |
| 2300 |  -4.25 |   0.25 | 0.024 |
| 2301 |  -4.25 |   0.75 | 0.024 |
| 2302 |  -4.25 |   1.25 | 0.024 |
| 2303 |  -4.25 |   1.75 | 0.024 |
| 2304 |  -4.25 |   2.25 | 0.024 |
| 2305 |  -4.25 |   2.75 | 0.024 |
| 2306 |  -4.25 |   3.25 | 0.024 |
| 2307 |  -4.25 |   3.75 | 0.024 |
| 2308 |  -4.25 |   4.25 | 0.024 |
| 2309 |  -4.25 |   4.75 | 0.024 |
| 2310 |  -4.25 |   5.25 | 0.024 |
| 2311 |  -4.25 |   5.75 | 0.024 |
| 2312 |  -4.25 |   6.25 | 0.024 |
| 2313 |  -4.25 |   6.75 | 0.024 |
| 2314 |  -4.25 |   7.25 | 0.024 |
| 2315 |  -4.25 |   7.75 | 0.024 |
| 2316 |  -4.25 |   8.25 | 0.024 |
| 2317 |  -4.25 |   8.75 | 0.024 |
| 2318 |  -4.25 |   9.25 | 0.024 |
| 2319 |  -4.25 |   9.75 | 0.024 |
| 2320 |  -4.25 |  10.25 | 0.024 |
| 2321 |  -4.25 |  10.75 | 0.024 |
| 2322 |  -4.25 |  11.25 | 0.024 |
| 2323 |  -4.25 |  11.75 | 0.024 |
| 2324 |  -4.25 |  12.25 | 0.024 |
| 2325 |  -4.25 |  12.75 | 0.024 |
| 2326 |  -4.25 |  13.25 | 0.024 |
| 2327 |  -4.25 |  13.75 | 0.024 |
| 2328 |  -4.25 |  14.25 | 0.024 |
| 2329 |  -4.25 |  14.75 | 0.024 |
| 2330 |  -4.25 |  15.25 | 0.024 |
| 2331 |  -4.25 |  15.75 | 0.024 |
| 2332 |  -4.25 |  16.25 | 0.024 |
| 2333 |  -4.25 |  16.75 | 0.024 |
| 2334 |  -4.25 |  17.25 | 0.024 |
| 2335 |  -4.25 |  17.75 | 0.024 |
| 2336 |  -4.25 |  18.25 | 0.024 |
| 2337 |  -4.25 |  18.75 | 0.024 |
| 2338 |  -4.25 |  19.25 | 0.024 |
| 2339 |  -4.25 |  19.75 | 0.024 |
| 2340 |  -4.25 |  20.25 | 0.024 |
| 2341 |  -4.25 |  20.75 | 0.024 |
| 2342 |  -4.25 |  21.25 | 0.024 |
| 2343 |  -3.75 | -21.25 | 0.024 |
| 2344 |  -3.75 | -20.75 | 0.024 |
| 2345 |  -3.75 | -20.25 | 0.024 |
| 2346 |  -3.75 | -19.75 | 0.024 |
| 2347 |  -3.75 | -19.25 | 0.024 |
| 2348 |  -3.75 | -18.75 | 0.024 |
| 2349 |  -3.75 | -18.25 | 0.024 |
| 2350 |  -3.75 | -17.75 | 0.024 |
| 2351 |  -3.75 | -17.25 | 0.024 |
| 2352 |  -3.75 | -16.75 | 0.024 |
| 2353 |  -3.75 | -16.25 | 0.024 |
| 2354 |  -3.75 | -15.75 | 0.024 |
| 2355 |  -3.75 | -15.25 | 0.024 |
| 2356 |  -3.75 | -14.75 | 0.024 |
| 2357 |  -3.75 | -14.25 | 0.024 |
| 2358 |  -3.75 | -13.75 | 0.024 |
| 2359 |  -3.75 | -13.25 | 0.024 |
| 2360 |  -3.75 | -12.75 | 0.024 |
| 2361 |  -3.75 | -12.25 | 0.024 |
| 2362 |  -3.75 | -11.75 | 0.024 |
| 2363 |  -3.75 | -11.25 | 0.024 |
| 2364 |  -3.75 | -10.75 | 0.024 |
| 2365 |  -3.75 | -10.25 | 0.024 |
| 2366 |  -3.75 |  -9.75 | 0.024 |
| 2367 |  -3.75 |  -9.25 | 0.024 |
| 2368 |  -3.75 |  -8.75 | 0.024 |
| 2369 |  -3.75 |  -8.25 | 0.024 |
| 2370 |  -3.75 |  -7.75 | 0.024 |
| 2371 |  -3.75 |  -7.25 | 0.024 |
| 2372 |  -3.75 |  -6.75 | 0.024 |
| 2373 |  -3.75 |  -6.25 | 0.024 |
| 2374 |  -3.75 |  -5.75 | 0.024 |
| 2375 |  -3.75 |  -5.25 | 0.024 |
| 2376 |  -3.75 |  -4.75 | 0.024 |
| 2377 |  -3.75 |  -4.25 | 0.024 |
| 2378 |  -3.75 |  -3.75 | 0.024 |
| 2379 |  -3.75 |  -3.25 | 0.024 |
| 2380 |  -3.75 |  -2.75 | 0.024 |
| 2381 |  -3.75 |  -2.25 | 0.024 |
| 2382 |  -3.75 |  -1.75 | 0.024 |
| 2383 |  -3.75 |  -1.25 | 0.024 |
| 2384 |  -3.75 |  -0.75 | 0.024 |
| 2385 |  -3.75 |  -0.25 | 0.024 |
| 2386 |  -3.75 |   0.25 | 0.024 |
| 2387 |  -3.75 |   0.75 | 0.024 |
| 2388 |  -3.75 |   1.25 | 0.024 |
| 2389 |  -3.75 |   1.75 | 0.024 |
| 2390 |  -3.75 |   2.25 | 0.024 |
| 2391 |  -3.75 |   2.75 | 0.024 |
| 2392 |  -3.75 |   3.25 | 0.024 |
| 2393 |  -3.75 |   3.75 | 0.024 |
| 2394 |  -3.75 |   4.25 | 0.024 |
| 2395 |  -3.75 |   4.75 | 0.024 |
| 2396 |  -3.75 |   5.25 | 0.024 |
| 2397 |  -3.75 |   5.75 | 0.024 |
| 2398 |  -3.75 |   6.25 | 0.024 |
| 2399 |  -3.75 |   6.75 | 0.024 |
| 2400 |  -3.75 |   7.25 | 0.024 |
| 2401 |  -3.75 |   7.75 | 0.024 |
| 2402 |  -3.75 |   8.25 | 0.024 |
| 2403 |  -3.75 |   8.75 | 0.024 |
| 2404 |  -3.75 |   9.25 | 0.024 |
| 2405 |  -3.75 |   9.75 | 0.024 |
| 2406 |  -3.75 |  10.25 | 0.024 |
| 2407 |  -3.75 |  10.75 | 0.024 |
| 2408 |  -3.75 |  11.25 | 0.024 |
| 2409 |  -3.75 |  11.75 | 0.024 |
| 2410 |  -3.75 |  12.25 | 0.024 |
| 2411 |  -3.75 |  12.75 | 0.024 |
| 2412 |  -3.75 |  13.25 | 0.024 |
| 2413 |  -3.75 |  13.75 | 0.024 |
| 2414 |  -3.75 |  14.25 | 0.024 |
| 2415 |  -3.75 |  14.75 | 0.024 |
| 2416 |  -3.75 |  15.25 | 0.024 |
| 2417 |  -3.75 |  15.75 | 0.024 |
| 2418 |  -3.75 |  16.25 | 0.024 |
| 2419 |  -3.75 |  16.75 | 0.024 |
| 2420 |  -3.75 |  17.25 | 0.024 |
| 2421 |  -3.75 |  17.75 | 0.024 |
| 2422 |  -3.75 |  18.25 | 0.024 |
| 2423 |  -3.75 |  18.75 | 0.024 |
| 2424 |  -3.75 |  19.25 | 0.024 |
| 2425 |  -3.75 |  19.75 | 0.024 |
| 2426 |  -3.75 |  20.25 | 0.024 |
| 2427 |  -3.75 |  20.75 | 0.024 |
| 2428 |  -3.75 |  21.25 | 0.024 |
| 2429 |  -3.25 | -21.25 | 0.024 |
| 2430 |  -3.25 | -20.75 | 0.024 |
| 2431 |  -3.25 | -20.25 | 0.024 |
| 2432 |  -3.25 | -19.75 | 0.024 |
| 2433 |  -3.25 | -19.25 | 0.024 |
| 2434 |  -3.25 | -18.75 | 0.024 |
| 2435 |  -3.25 | -18.25 | 0.024 |
| 2436 |  -3.25 | -17.75 | 0.024 |
| 2437 |  -3.25 | -17.25 | 0.024 |
| 2438 |  -3.25 | -16.75 | 0.024 |
| 2439 |  -3.25 | -16.25 | 0.024 |
| 2440 |  -3.25 | -15.75 | 0.024 |
| 2441 |  -3.25 | -15.25 | 0.024 |
| 2442 |  -3.25 | -14.75 | 0.024 |
| 2443 |  -3.25 | -14.25 | 0.024 |
| 2444 |  -3.25 | -13.75 | 0.024 |
| 2445 |  -3.25 | -13.25 | 0.024 |
| 2446 |  -3.25 | -12.75 | 0.024 |
| 2447 |  -3.25 | -12.25 | 0.024 |
| 2448 |  -3.25 | -11.75 | 0.024 |
| 2449 |  -3.25 | -11.25 | 0.024 |
| 2450 |  -3.25 | -10.75 | 0.024 |
| 2451 |  -3.25 | -10.25 | 0.024 |
| 2452 |  -3.25 |  -9.75 | 0.024 |
| 2453 |  -3.25 |  -9.25 | 0.024 |
| 2454 |  -3.25 |  -8.75 | 0.024 |
| 2455 |  -3.25 |  -8.25 | 0.024 |
| 2456 |  -3.25 |  -7.75 | 0.024 |
| 2457 |  -3.25 |  -7.25 | 0.024 |
| 2458 |  -3.25 |  -6.75 | 0.024 |
| 2459 |  -3.25 |  -6.25 | 0.024 |
| 2460 |  -3.25 |  -5.75 | 0.024 |
| 2461 |  -3.25 |  -5.25 | 0.024 |
| 2462 |  -3.25 |  -4.75 | 0.024 |
| 2463 |  -3.25 |  -4.25 | 0.024 |
| 2464 |  -3.25 |  -3.75 | 0.024 |
| 2465 |  -3.25 |  -3.25 | 0.024 |
| 2466 |  -3.25 |  -2.75 | 0.024 |
| 2467 |  -3.25 |  -2.25 | 0.024 |
| 2468 |  -3.25 |  -1.75 | 0.024 |
| 2469 |  -3.25 |  -1.25 | 0.024 |
| 2470 |  -3.25 |  -0.75 | 0.024 |
| 2471 |  -3.25 |  -0.25 | 0.024 |
| 2472 |  -3.25 |   0.25 | 0.024 |
| 2473 |  -3.25 |   0.75 | 0.024 |
| 2474 |  -3.25 |   1.25 | 0.024 |
| 2475 |  -3.25 |   1.75 | 0.024 |
| 2476 |  -3.25 |   2.25 | 0.024 |
| 2477 |  -3.25 |   2.75 | 0.024 |
| 2478 |  -3.25 |   3.25 | 0.024 |
| 2479 |  -3.25 |   3.75 | 0.024 |
| 2480 |  -3.25 |   4.25 | 0.024 |
| 2481 |  -3.25 |   4.75 | 0.024 |
| 2482 |  -3.25 |   5.25 | 0.024 |
| 2483 |  -3.25 |   5.75 | 0.024 |
| 2484 |  -3.25 |   6.25 | 0.024 |
| 2485 |  -3.25 |   6.75 | 0.024 |
| 2486 |  -3.25 |   7.25 | 0.024 |
| 2487 |  -3.25 |   7.75 | 0.024 |
| 2488 |  -3.25 |   8.25 | 0.024 |
| 2489 |  -3.25 |   8.75 | 0.024 |
| 2490 |  -3.25 |   9.25 | 0.024 |
| 2491 |  -3.25 |   9.75 | 0.024 |
| 2492 |  -3.25 |  10.25 | 0.024 |
| 2493 |  -3.25 |  10.75 | 0.024 |
| 2494 |  -3.25 |  11.25 | 0.024 |
| 2495 |  -3.25 |  11.75 | 0.024 |
| 2496 |  -3.25 |  12.25 | 0.024 |
| 2497 |  -3.25 |  12.75 | 0.024 |
| 2498 |  -3.25 |  13.25 | 0.024 |
| 2499 |  -3.25 |  13.75 | 0.024 |
| 2500 |  -3.25 |  14.25 | 0.024 |
| 2501 |  -3.25 |  14.75 | 0.024 |
| 2502 |  -3.25 |  15.25 | 0.024 |
| 2503 |  -3.25 |  15.75 | 0.024 |
| 2504 |  -3.25 |  16.25 | 0.024 |
| 2505 |  -3.25 |  16.75 | 0.024 |
| 2506 |  -3.25 |  17.25 | 0.024 |
| 2507 |  -3.25 |  17.75 | 0.024 |
| 2508 |  -3.25 |  18.25 | 0.024 |
| 2509 |  -3.25 |  18.75 | 0.024 |
| 2510 |  -3.25 |  19.25 | 0.024 |
| 2511 |  -3.25 |  19.75 | 0.024 |
| 2512 |  -3.25 |  20.25 | 0.024 |
| 2513 |  -3.25 |  20.75 | 0.024 |
| 2514 |  -3.25 |  21.25 | 0.024 |
| 2515 |  -2.75 | -21.75 | 0.024 |
